tweet_id,text,response_tweet_id,in_response_to_tweet_id
64767," Thanks for not giving a toss about the people forced to use you daily, and not replying to my tweets. Really good of you","6,477,064,771",64764
64770, ambitious plans and a major improvement project is due to be completed in December 2018.  Please find details here https://t.co/UNB5jyGz8J ^BK 2/2,64772,64767
64772," It will improve nothing. I believe you are purposefully running everything badly so that the new timetable, which will itself be a disaster, will be welcomed as a change. I have to travel with you twice a day, and I can't remember the last time I arrived on schedule",,64770
64771," Hi Nick, I acknowledge your frustrations. The delay this morning was due to congestion near London Waterloo. The lines near London are so heavily used that we are unable to absorb even minor delays without affecting wider network.  The infrastructure owner  has  1/2",64773,64767
64773,"  Also, that excuse for this morning's mess is a nonsense. You make it sound like you don't expect there to be so many trains, like it's some sort of surprise to you. IT'S ALL TIMETABLED. IF YOU KNEW HOW TO FOLLOW ONE, YOU WOULDN'T HAVE THESE PROBLEMS",64774,64771
64774,  You may wish to raise your further concerns with our Customer Service team https://t.co/9xd0UsBhgl ^BK,64775,64773
64775,  I mail them a lot. They're useless as well,,64774
64768, 816 fnb-wat. On time? Correct formation? Correct stock? Correct number of carriages?,64764,
64776," Hi, whenever possible we try to alter a late running train so other services on the network are not affected.  Please accept my apologies for any inconvenience. ^BK",,64777
64777,"Will the  07:53 from SUR ever leave the station without having to immediately stop, having to wait for a late running service? That service is already late, why make another one late too?",64776,
64778,"  Hi, there is no 07:50 from Richmond to Waterloo. We do not tweet individual alterations but these can be found here &gt; https://t.co/NLGocIHvYK ^MB",,64779
64779,  The level of information provided since taking over the franchise is dismal. Is that why the 0750 RMD-WAT got cancelled this AM? Can’t you tweet a bit more often or were you making yourself a cup of tea?,64778,64780
64780,*UPDATE* The track defect has been rectified by  engineers at Reading. The 07:39 from Reading will be the first service to Waterloo and the 06:53 from Ascot will be the first train to Reading.,"6,478,164,779,647,820,000,000,000,000,000,000,000,000",
64788," Hi Vicky, could you please let me know your journey details ^BK",,64789
64789, would be nice if you could enforce your own rules !! I’m used to standing at this time of the morning to get to Waterloo .. but a bike taking up 3 seats .... https://t.co/Yew0NRdxGz,64788,
64790," Hi James, season tickets can be paid for by cheque and should be made payable to 'First MTR South Western Trains Ltd' ^MB",,64791
64791, can I pay for my season ticket with a company cheque? Ta.,64790,
64792," Hi Victoria, the side gates are closed due to security reasons. Your feedback will be passed on. ^BK",64793,64794
64793, Will this be a permanent change? I would suggest there is more of an issue with security in the car park than the station itself,64795,64792
64795," Hi Victoria, you may wish to register your concerns with our Customer Service team https://t.co/9xd0UsBhgl ^BK",,64793
64794, me &amp; a bunch of other people just missed the train as you haven’t unlocked the side gate at #fleetstation this morning so we had to fight our way through people in the ticket office &amp; escape with ticket office doors half shut! #notagoodwaytostarttheday,64792,
64796," Hi, I believe this is now updated to show the 0759 service, which is at Wokingham now. ^BK",,64797
64797, So why is the 7:29 still on the board and just being perpetually pushed back? Always two minutes away?,64796,64798
64798," Due to a track defect we experience disruption on the Reading line.  The next service is expected at 0759
 ^BK",64797,64799
64799, And now they're reading announcements every twenty seconds adding another minute delay each time,64798,64800
64800," Hi, which service? ^BK","6,479,964,801",64802
64802, explain to me how a train can be two minutes away then suddenly delayed indefinitely?,64800,
64803,"  Hi, the disruption was due to a broken rail, the lines are now reopened.  Please accept my apologies. ^BK",64804,64785
64804,"  The people that handle the twitter account, i do. Though Andy Mellors should feel ashamed of himself. I repeat again the service is worse since the franchise change. If he used the service on a regular basis, things will magically improve.",64805,64803
64805,"  The org comes across as one that is not only negligent of their basic duties but one that genuinely doesn’t care in the slightest about their customers. Leadership starts at the top. Andy Mellors, this a poor performance from a company that you are at the top of. Do something.",,64804
64785,  Dreadful service today and most days. It was bad under swt now its worse. If the CEO commuted from reading to waterloo for 6 months i would guarantee a sharp rise in standards. Poor staff have to do the best with what little they have. Pathetic service.,64803,64780
64806,"  This train is calling at all its booked stops, which after Woking is Waterloo only. Sorry for the confusion this has caused. ^MB",,64783
64783,  Your staff are giving out incorrect information stating the delayed 7:29 WOK to WAT is stopping at all stations when it doesn’t.,"6,480,664,807",64780
64808," Hi Steve, no alterations have been announced for this service so I expect it to run as scheduled. ^MB",64809,64810
64809, Ok thanks,,64808
64810," Hi there, will the 8:07 Waterloo to Wokingham actually stop at Bracknell. You have a habit of dumping passengers at Ascot and ‘running fast’ to Reading.",64808,
64811," Hey, I extremely sorry to hear this. Please shoot me a DM and we'll definitely find you an adequate solution :) https://t.co/oNgSAZYqFR *JawedK",64812,64813
64812," Im not interested in doing this,  seriously enough games.  This is real life,  u can read the previous dm &amp; decipher the same BS ive been hearing for almost 18hrs now. Pls stop pretending yr gonna help. Read dm its not that hard to see what's transpired.",64814,64811
64814, Hey there! We definitely want to take care of you. Please meet me back in the DMs https://t.co/oNgSAZYqFR *JawedK,64815,64812
64815," Have u not taken the time to 1) actually hear me &amp; read what Im saying &amp;2) all the 18hrs worth of dm""s?? You are like the 7th or 8th person now 2 keep trying 2 direct this conversation 2 DM? Well why don't u read them?",,64814
64813," Why again I spent the entire day yesterday ""chatting"" ? What's left 2say?   Y'all won't come up w-a better solution?  #exhausted #NOTFAMILY #corporateAmericastrikesagain",64811,64816
64816, Hey there! That's not the experience we would like to hear. We can always chat via DM https://t.co/oNgSAZYqFR #GotYourBack *JawedK,64813,64817
